#OpName                       	#InvokeCount	#Duration(us): Sum/Mean/Min/Max
shape_func_vision_roi_align_6 	1         	1.649/1.649/1.649/1.649
shape_func_subtract_add_expand_dims_expand_dims_add_concatenate_expand_dims	2         	1.642/0.821/0.564/1.078
shape_func_take_take_add_multiply_take_take_subtract_multiply_take_add_cast_cast_17625094857328918560_	1         	1.637/1.637/1.637/1.637
fused_concatenate_8           	1         	1.607/1.607/1.607/1.607
fused_take_multiply_add_1     	1         	1.606/1.606/1.606/1.606
shape_func_equal_2            	2         	1.604/0.802/0.69/0.914
fused_take_multiply_add       	1         	1.601/1.601/1.601/1.601
shape_func_cast_add_multiply  	1         	1.586/1.586/1.586/1.586
fused_shape_of_5              	2         	1.584/0.792/0.373/1.211
shape_func_vision_non_max_suppression	2         	1.572/0.786/0.702/0.87
fused_expand_dims_25          	2         	1.561/0.7805/0.558/1.003
shape_func_layout_transform   	1         	1.556/1.556/1.556/1.556
shape_func_nn_dense_add_nn_relu	1         	1.535/1.535/1.535/1.535
shape_func_take_multiply_add_1	1         	1.533/1.533/1.533/1.533
shape_func_take_take_subtract_take_take_subtract_multiply_concatenate_sqrt_divid_8209301934478849404_	2         	1.504/0.752/0.702/0.802
shape_func_vision_roi_align_7 	1         	1.484/1.484/1.484/1.484
fused_full_2                  	1         	1.481/1.481/1.481/1.481
shape_func_reshape_2          	1         	1.431/1.431/1.431/1.431
shape_func_adv_index_3        	1         	1.411/1.411/1.411/1.411
fused_strided_slice_adv_index 	1         	1.402/1.402/1.402/1.402
fused_scatter_2               	2         	1.396/0.698/0.666/0.73
shape_func_nn_contrib_conv2d_NCHWc_add	1         	1.384/1.384/1.384/1.384
fused_shape_of_6              	1         	1.367/1.367/1.367/1.367
shape_func_dyn_reshape_2      	1         	1.355/1.355/1.355/1.355
shape_func_dyn_strided_slice_3	2         	1.327/0.6635/0.604/0.723
fused_shape_of_9              	1         	1.261/1.261/1.261/1.261
shape_func_divide_expand_dims_multiply_expand_dims_add_divide_clip_exp_expand_di_15411288564710615775_	1         	1.199/1.199/1.199/1.199
shape_func_full_like_concatenate_concatenate_concatenate	2         	1.165/0.5825/0.545/0.62
shape_func_layout_transform_2 	1         	1.161/1.161/1.161/1.161
shape_func_strided_slice_adv_index	1         	1.15/1.15/1.15/1.15
shape_func_layout_transform_1 	1         	1.148/1.148/1.148/1.148
shape_func_strided_slice      	1         	1.147/1.147/1.147/1.147
shape_func_dyn_strided_slice_5	1         	1.146/1.146/1.146/1.146
fused_argwhere                	1         	1.111/1.111/1.111/1.111
shape_func_nn_dense_add       	1         	1.081/1.081/1.081/1.081
shape_func_layout_transform_3 	1         	1.052/1.052/1.052/1.052
shape_func_equal              	2         	0.958/0.479/0.412/0.546
shape_func_nn_conv2d_transpose_add_nn_relu	1         	0.948/0.948/0.948/0.948
shape_func_argwhere           	1         	0.895/0.895/0.895/0.895
shape_func_nn_dense_add_1     	1         	0.879/0.879/0.879/0.879
fused_take_add_cast_expand_dims	1         	0.867/0.867/0.867/0.867
shape_func_adv_index_split_squeeze_adv_index	1         	0.858/0.858/0.858/0.858
shape_func_dyn_strided_slice_9	1         	0.835/0.835/0.835/0.835
fused_shape_of_3              	2         	0.833/0.4165/0.33/0.503
shape_func_full_full_full_full_full_concatenate_reshape_cast_broadcast_to_like_a_13772391091393612541_	1         	0.824/0.824/0.824/0.824
shape_func_dyn_full_1         	2         	0.822/0.411/0.355/0.467
shape_func_cast               	2         	0.793/0.3965/0.352/0.441
shape_func_arange_2           	1         	0.787/0.787/0.787/0.787
shape_func_arange             	1         	0.774/0.774/0.774/0.774
shape_func_adv_index_1        	2         	0.768/0.384/0.253/0.515
shape_func_vision_roi_align_1 	1         	0.764/0.764/0.764/0.764
fused_ndarray_size_equal      	2         	0.74/0.37/0.328/0.412
shape_func_vision_roi_align_2 	1         	0.734/0.734/0.734/0.734
shape_func_adv_index          	1         	0.724/0.724/0.724/0.724
shape_func_dyn_reshape        	1         	0.718/0.718/0.718/0.718
shape_func_dyn_strided_slice_8	1         	0.704/0.704/0.704/0.704
shape_func_sigmoid_layout_transform_concatenate_adv_index	1         	0.67/0.67/0.67/0.67
fused_squeeze_6               	2         	0.659/0.3295/0.284/0.375
shape_func_reshape_1          	1         	0.653/0.653/0.653/0.653
shape_func_arange_1           	1         	0.65/0.65/0.65/0.65
shape_func_vision_roi_align_3 	1         	0.646/0.646/0.646/0.646
shape_func_take_take_subtract_greater_equal_cast_take_take_subtract_greater_equa_8239353952889958563_	1         	0.636/0.636/0.636/0.636
shape_func_vision_roi_align_4 	1         	0.632/0.632/0.632/0.632
shape_func_vision_roi_align   	1         	0.625/0.625/0.625/0.625
shape_func_dyn_strided_slice_7	1         	0.623/0.623/0.623/0.623
shape_func_maximum_minimum_maximum_minimum_stack	1         	0.62/0.62/0.62/0.62
shape_func_adv_index_adv_index	1         	0.611/0.611/0.611/0.611
shape_func_reshape_adv_index_adv_index	1         	0.609/0.609/0.609/0.609
shape_func_nn_softmax         	1         	0.602/0.602/0.602/0.602
shape_func_reshape            	1         	0.568/0.568/0.568/0.568
shape_func_cast_broadcast_to_like	1         	0.568/0.568/0.568/0.568
shape_func_dyn_reshape_1      	1         	0.56/0.56/0.56/0.56
shape_func_take_take_subtract_1	1         	0.532/0.532/0.532/0.532
shape_func_full               	1         	0.512/0.512/0.512/0.512
shape_func_nn_pad             	1         	0.5/0.5/0.5/0.5
shape_func_adv_index_2        	1         	0.482/0.482/0.482/0.482
shape_func_take_take_subtract 	1         	0.481/0.481/0.481/0.481
fused_shape_of_11             	1         	0.471/0.471/0.471/0.471
shape_func_greater            	1         	0.466/0.466/0.466/0.466
shape_func_vision_roi_align_5 	1         	0.458/0.458/0.458/0.458
shape_func_reshape_adv_index  	1         	0.439/0.439/0.439/0.439
fused_take_cast               	1         	0.437/0.437/0.437/0.437
shape_func_split_squeeze_multiply_squeeze_multiply_squeeze_multiply_squeeze_mult_625062831022576575_	1         	0.425/0.425/0.425/0.425
shape_func_concatenate        	1         	0.415/0.415/0.415/0.415
shape_func_take_multiply_add  	1         	0.389/0.389/0.389/0.389
fused_shape_of_8              	1         	0.339/0.339/0.339/0.339
fused_vision_roi_align_7      	1         	0.157/0.157/0.157/0.157

Total Duration: 1.34107e+06 us.	Total Packed Functions: 5316
