scatter rank: 1
scatter rank: 4
scatter rank: 4
scatter rank: 1
scatter rank: 1

#OpName                       	#InvokeCount	#Duration(us): Sum/Mean/Min/Max
fused_nn_conv2d_add_15        	1         	89.577/89.577/89.577/89.577
fused_split_squeeze           	8         	85.334/10.6667/1.66/16.691
fused_vision_roi_align_5      	1         	82.657/82.657/82.657/82.657
fused_cast_like_add_where_2   	6         	76.736/12.7893/11.529/16.492
fused_dyn_strided_slice_6     	6         	73.451/12.2418/10.829/16.993
fused_nn_dense_add            	1         	73.079/73.079/73.079/73.079
shape_func_dyn_strided_slice_9	116       	70.881/0.611043/0.508/1.675
fused_shape_of                	6         	69.353/11.5588/9.656/16.565
fused_shape_of_8              	4         	62.285/15.5712/10.839/19.947
fused_vision_roi_align_3      	1         	61.487/61.487/61.487/61.487
fused_cast_41                 	5         	61.158/12.2316/10.275/17.856
fused_shape_of_2              	5         	60.781/12.1562/10.157/15.423
fused_split                   	1         	60.119/60.119/60.119/60.119
fused_squeeze_6               	2         	50.011/25.0055/11.252/38.759
fused_nn_conv2d_add_10        	1         	50.009/50.009/50.009/50.009
fused_cast_40                 	4         	46.867/11.7168/9.52/16.002
fused_prod_2                  	184       	43.852/0.238326/0.176/1.229
fused_prod_3                  	152       	43.481/0.286059/0.182/1.626
fused_adv_index_1             	3         	41.539/13.8463/11.325/16.735
fused_split_squeeze_cast      	3         	40.851/13.617/11.503/17.532
fused_nn_conv2d_add_12        	1         	40.113/40.113/40.113/40.113
fused_image_resize            	1         	39.161/39.161/39.161/39.161
fused_dyn_strided_slice_8     	1         	38.632/38.632/38.632/38.632
fused_nn_pad                  	1         	38.155/38.155/38.155/38.155
fused_nn_conv2d_add_16        	1         	36.05/36.05/36.05/36.05
shape_func_dyn_image_resize   	58        	33.865/0.583879/0.484/1.607
fused_expand_dims_25          	2         	32.634/16.317/13.512/19.122
fused_min_7                   	2         	32.234/16.117/13.307/18.927
fused_equal                   	2         	32.14/16.07/12.847/19.293
fused_full_like_concatenate_concatenate_concatenate	2         	32.083/16.0415/13.671/18.412
fused_equal_2                 	2         	32.052/16.026/12.661/19.391
fused_dyn_strided_slice       	2         	31.978/15.989/12.97/19.008
fused_take_take_subtract_take_take_subtract_multiply_concatenate_sqrt_divide_log_3641292538708681564_	2         	31.878/15.939/13.672/18.206
fused_reshape_adv_index       	1         	31.677/31.677/31.677/31.677
fused_equal_3                 	2         	31.427/15.7135/12.214/19.213
fused_equal_1                 	2         	31.138/15.569/12.194/18.944
fused_squeeze_7               	2         	30.647/15.3235/12.672/17.975
fused_reshape_transpose_reshape_reshape_transpose_reshape_reshape_transpose_resh_5612394393934892536_	1         	30.525/30.525/30.525/30.525
fused_take_expand_dims_cast_concatenate	2         	30.176/15.088/12.557/17.619
fused_subtract_add            	2         	29.242/14.621/12.049/17.193
fused_nn_conv2d_add_17        	1         	29.178/29.178/29.178/29.178
fused_vision_roi_align_6      	1         	28.925/28.925/28.925/28.925
shape_func_reshape_reshape_concatenate_1	58        	28.609/0.493259/0.394/1.688
fused_shape_of_3              	2         	28.494/14.247/11.835/16.659
fused_cast_38                 	2         	28.277/14.1385/12.41/15.867
fused_squeeze_8               	2         	27.907/13.9535/11.83/16.077
shape_func_reshape_reshape_concatenate	58        	27.885/0.480776/0.418/0.577
fused_ndarray_size_equal      	2         	27.179/13.5895/11.471/15.708
fused_shape_of_1              	2         	26.868/13.434/11.518/15.35
fused_dyn_strided_slice_4     	1         	26.679/26.679/26.679/26.679
shape_func_take_expand_dims_repeat_repeat	58        	26.566/0.458034/0.351/1.696
fused_reshape_transpose_reshape_reshape_transpose_reshape_reshape_transpose_resh_763165556527453816_	1         	26.496/26.496/26.496/26.496
shape_func_expand_dims_concatenate	58        	25.663/0.442466/0.363/1.412
fused_dyn_strided_slice_5     	1         	25.552/25.552/25.552/25.552
fused_nn_conv2d_add_18        	1         	25.52/25.52/25.52/25.52
fused_nn_conv2d_add_13        	1         	25.258/25.258/25.258/25.258
shape_func_take               	58        	25.034/0.431621/0.346/1.39
shape_func_take_2             	58        	24.985/0.430776/0.315/1.424
fused_dyn_strided_slice_3     	1         	24.614/24.614/24.614/24.614
fused_reshape_adv_index_adv_index	1         	22.89/22.89/22.89/22.89
shape_func_take_1             	58        	22.851/0.393983/0.325/1.392
fused_take_take_add_multiply_take_take_subtract_multiply_take_add_cast_cast_cast_16305282092913549647_	1         	22.078/22.078/22.078/22.078
fused_cast_broadcast_to_like  	1         	21.687/21.687/21.687/21.687
fused_nn_softmax              	1         	21.409/21.409/21.409/21.409
fused_sigmoid_concatenate_adv_index	1         	21.308/21.308/21.308/21.308
fused_full_full_full_full_full_concatenate_reshape_cast_broadcast_to_like_adv_in_16747569123192521575_	1         	20.6/20.6/20.6/20.6
fused_expand_dims_cast_expand_dims_concatenate_expand_dims	1         	20.497/20.497/20.497/20.497
fused_add_add_add_add_add_concatenate	1         	19.67/19.67/19.67/19.67
fused_concatenate_9           	1         	19.332/19.332/19.332/19.332
fused_nn_max_pool2d_1         	1         	19.177/19.177/19.177/19.177
fused_arange_9                	1         	18.85/18.85/18.85/18.85
fused_take_cast_expand_dims_take_cast_expand_dims_take_cast_expand_dims_concaten_10869151023261452404_	1         	18.63/18.63/18.63/18.63
fused_strided_slice_take_take_subtract_greater_equal_cast_take_take_subtract_gre_10448244218429255428_	1         	18.52/18.52/18.52/18.52
fused_take_take_subtract_1    	1         	18.456/18.456/18.456/18.456
fused_take_take_subtract_greater_equal_cast_take_take_subtract_greater_equal_cas_250104735588561676_	1         	18.309/18.309/18.309/18.309
fused_arange_7                	1         	18.246/18.246/18.246/18.246
fused_adv_index_split_squeeze_adv_index	1         	17.98/17.98/17.98/17.98
fused_adv_index               	1         	17.937/17.937/17.937/17.937
